question_id,answer
134863000," No, there is not a fire station in the picture.
"
134863001," Yes, there are two cars in the photo.
"
134863002," No, there are no people in the crosswalk.
"
134863003," The red object is a building.
"
134863004," Two
"
134863005," The green lights mean that the traffic lights are working.
"
134863006," Green
"
134863007," Yes, it is night time.
"
134863008," Green
"
397008000," One
"
397008001," Tennis
"
397008002," A tennis racket
"
397008003," Yes, this picture was taken recently.
"
397008004," The woman is swinging a tennis racket
"
397008005," Yes, she is a woman
"
397008006," Yes, he is hitting a ball.
"
397008007," Yes, she is wearing a ponytail.
"
397008008," Yes, she is dressed casually.
"
3793000," The bus says ""Portsmouth""
"
3793001," Yes, it is a tour bus
"
3793002," The bus is displaying a message that says ""Portsmouth Bus Service""
"
3793003," Yes, the driver is visible
"
3793004," The bus is a city bus
"
3794000," The sandwich is cut in half.
"
3794001," Green
"
3794002," Yes, there is cheese on the sandwich.
"
3794003," Yes, it is cabbage.
"
306467000," 4
"
306467001," Yes, they are all wearing the same socks.
"
306467002," Yes, they are dressed in costumes.
"
306467003," They are playing music from the renaissance period
"
528084000," Yes, there is a butterfly in the image.
"
528084001," No, this is taken outdoors.
"
528084002," Oranges and blue stones
"
134870000," The sign on the right is for a fast food company
"
134870001," It means that the person is a pedestrian.
"
134870002," The direction of the street sign
"
3799000," JORDAN
"
3799001," Yes, it is in the suburbs.
"
3799002," North
"
528091000," Yellow
"
528091001," Yellow
"
528091002," Tennis
"
528091003," A yellow shirt
"
528091004," Yes, he is getting ready for a backhand
"
528091005," No, he is not.
"
265950000," The pitcher's mitt
"
265950001," The number on the mans jersey is 7
"
265950002," The pitcher is right handed
"
265950003," Baseball
"
134882000," This is a bedroom.
"
134882001," Yes, the cat is real.
"
134882002," A plaid pattern
"
134886000," A plane is taking off from the airport.
"
134886001," Yes, the plane is blowing smoke out the back.
"
134886002," Yes, it is a propeller plane.
"
134886003," Yes, it is preparing for take off.
"
134886004," Yes, it is a photo of a car.
"
134886005," One plane is pictured.
"
134886006," Air France
"
134886007," The grass is green.
"
134886008," Yes, it is in the air.
"
134886009," It is landing.
"
134886010," It is flying over the hillside.
"
134886011," No, it is a commercial plane.
"
134886012," Yes, the sky is overcast.
"
134886013," Yes, it is a skateboard ramp.
"
134886014," An airplane
"
134886015," Yes, the plane is flying too low.
"
134886016," One.
"
134886017," One.
"
134886018," Yes, the plane is moving.
"
134886019," Yes, it is flying over the ocean.
"
134886020," A plane flying over a hillside with a car in the foreground
"
134886021," The plant is a grassy field.
"
134886022," A plane flying over a hillside with a car in the foreground
"
134886023," NO, the plane is flying straight down.
"
134886024," The plane is landing.
"
134886025," Yes, there is snow on the ground.
"
134886026," It is taking off.
"
134886027," A car and a plane are flying over a hill.
"
134886028," Yes, the sun is shining.
"
134886029," Yes, there are power lines.
"
134888000," No, he did not.
"
134888001," Yes, he is sitting
"
134888002," Yes, this is a professional baseball game
"
3817000," A bunch of bananas.
"
3817001," He is a banana picker.
"
3817002," Yes, they are ripe.
"
397041000," Yes, this is a picture of a sandwich on a plate
"
397041001," A spoon.
"
397041002," Yes, there is cheese in this sandwich.
"
397042000," The van is black
"
397042001," Baseball
"
397042002," The ball to hit him.
"
265971000," Blue
"
265971001," Tennis
"
265971002," The sponsor is shown on the wall.
"
397045000," No, it is not sideways.
"
397045001," The bench.
"
397045002," A cat is in this picture.
"
372009000," Yes, there is a real flower on the pillow.
"
372009001," Yes, there is a notebook on the bed.
"
372009002," On the bed.
"
372009003," Yes, the teddy bear is wearing clothes.
"
372009004," Yes, there is a real bird in the bed next to the stuffed animal.
"
372009005," The stuffed bear is holding a pillow.
"
372009006," Yes, the bear is smiling.
"
372009007," Birds on the bedspread
"
3832000," Yes, the water looks clear.
"
3832001," Yes, it is a cruise ship.
"
3832002," Yes, the water is turbulent.
"
3832003," The boat is white.
"
3837000," Blue
"
3837001," The girl in the blue shirt is standing on a surfboard
"
3837002," Yes, they are floating.
"
3845000," Yes, stir fried.
"
3845001," Yes, rice is on the plate.
"
3845002," There are four different vegetables in this dish.
"
397063000," The kitchen
"
397063001," It is a ring of raw meat.
"
397063002," A ring of raw meat
"
397063003," He is eating it.
"
528136000," A satellite dish
"
528136001," Yes, they are having fun.
"
528136002," Yes, he has shoes on.
"
528136003," Yes, he is riding the bike
"
528136004," One person is in the picture.
"
528136005," White
"
528136006," A satellite dish
"
528136007," Yes, they are recycling trucks
"
528136008," Yes, the truck is in front of a bar
"
528136009," Yes, you could buy a popsicle from this man
"
528136010," Yes, there is a church in the background.
"
528136011," Yes, the building is made of brick.
"
528136012," Yes, he is wearing suspenders.
"
528136013," Yes, there are balconies.
"
528136014," Yes, it is very old.
"
528136015," Yes, he is working
"
528136016," Yes, it is a performers stuff.
"
528136017," The lines are red.
"
528136018," A dog.
"
528136019," van
"
528136020," A van with a satellite dish on top
"
528136021," The image shows a van parked in a parking lot with a satellite dish on top.
"
528136022," The person in the back of the van is getting into the vehicle
"
528136023," One person is standing next to a white van with a satellite dish on top
"
528136024," Yes
"
528136025," There are two vehicles in the image.
"
528136026," 9
"
528136027," A van with a satellite dish on top
"
528136028," Yes, there are stickers on the back of the truck
"
528136029," She is standing next to the van.
"
528136030," A satellite dish
"
528136031," A satellite dish
"
528136032," It is parked in front of the building.
"
528136033," Yes, there are columns in this photo.
"
528136034," Yes, the car is parked legally
"
528136035," It says ""Vans""
"
528136036," Yes, he is busy.
"
528136037," The van is used to provide satellite television service to the public
"
528136038," The circle is white
"
528136039," On the right side of the road.
"
528136040," Yes, the man's identity is hidden.
"
528136041," Yes, there is black luggage in this photo.
"
528136042," A white van with a satellite dish on top
"
528136043," The man is holding a satellite dish
"
528136044," No, the truck is not broken.
"
528136045," The characters on the license plate are:
"
528136046," White
"
3849000," The pay toll is located at the exit of the highway
"
3849001," The signs read ""BELMONT"" and ""SOMERSET""
"
3849002," Yes, it does look like it might rain.
"
3849003," The driver is traveling straight
"
3849004," The numbers on the sign are the exit numbers for the exit to the next exit.
"
350167000," He is running to catch a surfboard
"
350167001," Yes, there is a man running on the beach
"
350167002," Yes, the beach is a good place to play frisbee
"
350167003," No, it is a beach.
"
350167004," Yes, he is hairy.
"
350167005," Yes, the water is calm.
"
350167006," No, he is trying to catch it.
"
350167007," Yes, there are waves.
"
350167008," Yes, it is a couple.
"
350167009," No, he is just running to catch a wave
"
131714000," The dog in the middle is a dog.
"
131714001," Three dogs are eating from a bowl.
"
131714002," The sidewalk is made of brick
"
134926000," A, B, C, D, E, F, G, H, I, J, K, L, M, N, O,"
134926001," There are two players in the picture.
"
134926002," A baseball
"
134926003," Baseball
"
134926004," No, he is throwing a baseball.
"
134935000," Yes, there are some flowers in the bouquet.
"
134935001," No, there is not an animal in this photo.
"
134935002," A vase with a bouquet of flowers and a plate of cookies
"
134935003," A holiday is being portrayed in the picture.
"
3865000," Yes, the sun is rising.
"
3865001," Yes, there are lots of people at the beach
"
3865002," Yes, he is flying a kite.
"
3867000," The zebras are eating grass.
"
3867001," Yes, it does.
"
3867002," Two zebras are grazing in the grass
"
3867003," The sun is behind the zebra.
"
3867004," Yes, the grass is more than a inch high
"
3867005," Two.
"
134940000," Yes, it is a foreign area.
"
134940001," It is a picture of a man with a big smile on his face.
"
134940002," They are standing in a field with a large banner.
"
134940003," Yes, it is a comic book character.
"
397089000," The shape of the frying pan is a round pan.
"
397089001," A skillet.
"
397089002," Yes, it would be considered a baked item
"
266021000," The beach
"
266021001," A kite on the beach
"
266021002," Two people are holding the sail.
"
397101000," Yes, she is wearing shorts.
"
397101001," It is a woman
"
397101002," Red
"
397101003," Tennis
"
528176000," The green things are bananas.
"
528176001," Bananas
"
528176002," Yes, the yellow fruit is the same as the green fruit
"
134964000," Yes, it is a teenager's birthday cake
"
134964001," It is the birthday of dora the explorer
"
134964002," The cake is for a girl's birthday
"
397109000," The lake
"
397109001," Yes, the bench is in the water.
"
397109002," No, the bench is empty.
"
528184000," The clock is showing the time of day.
"
528184001," Two
"
528184002," The tree is a birch
"
266041000," Black
"
266041001," Basketball
"
266041002," A tattoo of a basketball.
"
397117000," One cement truck and one bus
"
397117001," Yes, it was taken on a cloudy day.
"
397117002," The truck is yellow
"
397117003," A cement mixer
"
397117004," The cement truck
"
397117005," The front of the bus says ""Cement Mixer""
"
397117006," 1 cement truck, 1 bus, 1 car, 1 tree, 1 building, 1 bridge, 1 sky, 1 sky, 1 sky, 1 sky"
397117007," No, there are other cars and trucks on the road
"
397117008," Concrete
"
397117009," Yes, the bus is in motion and the cement truck is in motion
"
397121000," A heron is standing on a tree stump
"
397121001," A bird.
"
397121002," The bird is a heron.
"
568630000," She is a young girl holding a bunch of bananas
"
568630001," A bunch of bananas
"
568630002," Yes, she is wearing a necklace.
"
284641000," Yes, they do.
"
284641001," A teddy bear.
"
284641002," The dog is comfortable.
"
284641003," Yes, it is a photo of a dog
"
