question_id,answer
528136029," She is standing in front of the van.
"
528136030," The satellite dish
"
528136031," A satellite dish
"
528136032," The lunch truck is parked in front of the building.
"
528136033," Yes, there are two columns in this photo.
"
528136034," Yes, the car is parked legally.
"
528136035,
528136036," Yes, he is busy.
"
528136037," It is a satellite dish
"
528136038," The circle is white
"
528136039," On the left side of the road
"
528136040," Yes
"
528136041," Yes, there is black luggage in this photo.
"
528136042," A white van with a satellite dish on top
"
528136043," A satellite dish
"
528136044," No, it is not broken.
"
528136045," The characters on the license plate are:
"
528136046," White
"
3849000," The toll is about a mile
"
3849001," The signs read ""Exit"" and ""Exit""
"
3849002," Yes, it does look like it might rain.
"
3849003," The driver is traveling straight
"
3849004," The numbers on the sign are the exit numbers for the highway
"
350167000," He is running on the beach
"
350167001," Yes, there is a man in the water.
"
350167002," Yes, it is a good place to play frisbee.
"
350167003," No, it is a beach.
"
350167004," Yes
"
350167005," Yes
"
350167006," No, he is trying to catch it.
"
350167007," Yes, there are waves.
"
350167008," No, this is a man
"
350167009," No, he is just trying to get a surfboard out of the water.
"
131714000," The dog in the middle is a dachshund
"
131714001," Three dogs
"
131714002," Brick
"
134926000," A, B, C, D, E, F, G, H, I, J, K, L, M, N, O,"
134926001," 1
"
134926002," The pitcher's mound
"
134926003," Baseball
"
134926004," No, he is throwing a baseball
"
134935000," Yes, there are some flowers in the bouquet.
"
134935001," No, there is no animal in this photo.
"
134935002," A vase with a bouquet of flowers and a plate of cookies
"
134935003," Christmas
"
3865000," No, it is not.
"
3865001," Yes, there are lots of people at the beach.
"
3865002," Yes, he is flying a kite.
"
3867000," The zebras are eating grass
"
3867001," No, they have two heads.
"
3867002," Two zebras
"
3867003," The sun is behind the zebra
"
3867004," Yes, the grass is more than a inch high
"
3867005," Two
"
134940000," Yes
"
134940001," It is a Chinese character for ""love""
"
134940002," They are flying a kite.
"
134940003," Yes
"
397089000," A pancake
"
397089001," A skillet
"
397089002," Yes, it would be considered a baked item.
"
266021000," The beach
"
266021001," A kite
"
266021002," Two
"
397101000," Yes
"
397101001," Woman
"
397101002," Red
"
397101003," Tennis
"
528176000," The green things are bananas
"
528176001," Bananas
"
528176002," Yes, the yellow fruit is the same as the green fruit.
"
134964000," Yes, it is a teenager's cake.
"
134964001," It is the birthday of a little girl
"
134964002," The cake is for a 5th birthday party
"
397109000," The lake
"
397109001," Yes
"
397109002," No, the bench is empty.
"
528184000," The clock is showing the time in the morning.
"
528184001," 1
"
528184002," The tower is a clock tower
"
266041000," Black
"
266041001," Basketball
"
266041002," A basketball player
"
397117000," There are two trucks.
"
397117001," Yes
"
397117002," Yellow
"
397117003," A cement mixer
"
397117004," The cement truck
"
397117005," ""Cement truck""
"
397117006," One
"
397117007," No, there are two cars in the image.
"
397117008," A cement mixer
"
397117009," Yes
"
397121000," A heron
"
397121001," A tree stump
"
397121002," The bird is a heron
"
568630000," Her hair is braided.
"
568630001," A bunch of bananas
"
568630002," Yes
"
284641000," Yes, they do.
"
284641001," A teddy bear
"
284641002," The dog is comfortable.
"
284641003," Yes
"
284641004," The dog has a new haircut.
"
284641005," White
"
284641006," A white dog
"
528200000," The table is cluttered.
"
528200001," A bird of paradise
"
528200002," The vase is on the table.
"
528201000," The man on the right
"
528201001," They are playing tennis
"
528201002," Yes, he does.
"
22498000," Yes
"
22498001," The sky is blue
"
22498002," The water is blue
"
397135000," Three
"
397135001," To the beach.
"
397135002," No, this was taken on the beach.
"
197262000," A pizza
"
197262001," The pizza is cut into 8 slices.
"
197262002," There are 8 slices in the picture.
"
197262003," The white thing in the middle of the pizza is a pepperoni pizza
"
197262004," The toppings are pepperoni and sausage
"
266070000," Yes
"
266070001," The sky is a beautiful blue color.
"
266070002," Yes, the sky is very windy.
"
266070003," The airplane flying over the water
"
266070004," A plane flying over the water
"
266070005," Yes, there are clouds in the sky.
"
266070006," None
"
266070007," The image is taken at sunset
"
266070008," Yes
"
266070009," Yes
"
266070010," The water is blue
"
175417000," The Kentucky Derby
"
175417001," Horse
"
175417002," Three
"
175417003," The horse on the right
"
197263000," A camouflage pattern
"
197263001," Yes
"
197263002," The tie is white
"
3932000," A sheep
"
3932001," The buckets are brown
"
3932002," Hay
"
3934000," Playing a video game
"
3934001," A child playing a video game
"
3934002," A party for a child
"
3934003," The rug
"
3934004," This picture was probably taken in the fall of 2001
"
397151000," She is flying a kite.
"
397151001," The girl is looking at the parrot.
"
397151002," A parrot
"
528225000," No
"
528225001," No, the cows are all female.
"
528225002," No, there is no fence.
"
528225003," It is winter
"
528225004," They provide clothing material.
"
528225005," Green
"
528225006," One cow is eating.
"
528225007," The cow is a dairy cow
"
528225008," One cow
"
528225009," A cow
"
528225010," No, they have not been shaved recently.
"
528225011," No, the animals are in the grass.
"
528225012," Yes, there are flowers.
"
528225013," No, the cow is in a pasture.
"
528225014," Cowgirls
"
528225015," No, the animal is not pooping.
"
528225016," White
"
528225017," The house is white
"
528225018," One cow
"
528225019," The cow is looking at the sky
"
528225020," No, these cows are grazing in a field
"
528225021," The cow weighs about 1.5 tons
"
528225022," The cow will be eaten by a mountain lion
"
528225023," Yes, it is the color of the grass.
"
528225024," A cow
"
528225025," One
"
528225026," No, it is not.
"
528225027," A cow
"
528225028," Yes, it is in a field.
"
528225029," No, the animals are not fenced in.
"
266082000," Glass
"
266082001," Orange
"
266082002," The building
"
3939000," Yes
"
3939001," Three
"
3939002," Three
"
528232000," Yes, they are eating.
"
528232001," Yes, I would find this animal in a zoo.
"
528232002," Two giraffes
"
3947000," No, this was taken in a field
"
3947001," This is a herd of sheep grazing in a field
"
3947002," The sky is blue.
"
3947003," The animal is a cow
"
3947004," No, they are in a field
"
3947005," White
"
3947006," The sky is cloudy.
"
3947007," Yes, there is plenty of grass for these animals to eat
"
3947008," No, these are pasture cows grazing in a field
"
3947009," This is a sunny day
"
3947010," Yes, there are clouds in the sky.
"
3947011," The sky is blue.
"
3947012," They are grazing in a field
"
3947013," A herd of sheep grazing in a field
"
397166000," Beige
"
397166001," Yes, a towel.
"
397166002," Two
"
397166003," Yes
"
397166004," Yes, the wall is being spackled
"
397166005," This is a bathroom
"
397166006," Yes, there is toilet paper in the bathroom.
"
135023000," A parking meter
"
135023001," One
"
135023002," It looks like a parking meter
"
284648000," NO
"
284648001," The water is blue
"
284648002," Surfing
"
266099000," Clouds
"
266099001," American Airlines
"
266099002," American Airlines
"
266099003," An American Airlines plane
"
266099004," American Airlines
"
266099005," The truck is white
"
266099006," American Airlines
"
266099007," A
"
266099008," American Airlines
"
266099009," A, B, C, D, E, F, G, H, I, J, K, L, M, N, O,"
266099010," 3
"
135029000," The pattern is a circle
"
135029001," Three
"
135029002," Orange
"
135029003," Yes, it is a midnight snack.
"
135029004," Two
"
135029005," A breakfast sandwich
"
135029006," A pair of sunglasses
"
135029007," Orange juice
"
135029008," The closest plate is a white plate.
"
135029009," Orange juice
"
135029010," A white table cloth
"
135029011," Three
"
528251000," Brown
"
528251001," Black
"
528251002," No, this is a dog that is not wearing a collar.
"
528251003," Yes, it is a dog
"
528251004," A pink toy
"
528251005," One
"
528251006," A dog
"
528251007," Yes, he is very excited about the grooming process.
"
528251008," Yes, it is a real doughnut.
"
3964000," A mask
"
3964001," A tennis racket
"
3964002," There are three steps
"
135037000," The zebra
"
135037001," One zebra and one warthog
"
135037002," Yes, they are standing still.
"
135037003," The steppe is a grassland that is covered with a variety of plants and animals.
"
135037004," A zebra
"
135037005," The zebra and the warthog
"
135037006," The warthog
"
109888000," Yes, there is a hill behind the sheep.
"
109888001," Yes, the sheep has its eyes open
"
109888002," There are many different types of animals.
"
109888003," Yes, the sheep is rubbing his back
"
109888004," A sheep
"
135042000," The block number is the number of the building.
"
135042001," Old Morial School
"
135042002," Yes, there is a school crossing nearby.
"
266115000," Oakdale Avenue
"
266115001," This is the intersection of Oak and Allen
"
266115002," Yes, there is a sidewalk.
"
528261000," The giraffe has four spots on its back.
"
528261001," Yes, there are rocks on the ground.
"
528261002," No, the giraffe was photographed in captivity.
"
528261003," No, they are standing by a fence.
"
528261004," The giraffe is about 5 feet tall
"
528261005," Yes, the giraffe is eating grass
"
528261006," The giraffe is bending its leg to eat the grass
"
528261007," A giraffe
"
266124000," The sweatshirt is a light pink
"
266124001," They are pink
"
266124002," A horse
"
528269000," Yes
"
528269001," The bird is standing
"
528269002," No
"
3983000," The snow
"
3983001," Ski equipment
"
3983002," Yes
"
135057000," This is a jeep
"
135057001," No, this is a military jeep with a flag on top of it
"
135057002," The pilot is in the plane.
"
135057003," This is outdoors
"
528276000," Red
"
528276001," He is wearing a red shirt
"
528276002," No, it is not cold.
"
528276003," A skateboarder
"
528276004," Summer
"
397211000," Yes, this is a skate park
"
397211001," None
"
397211002," White
"
262810000," A wedding
"
262810001," Three
"
262810002," Yes, it is a wedding
"
135071000," Yes, there is a pot on the pegboard.
"
135071001," The books are on the shelves.
"
135071002," Stainless steel
"
135071003," A microwave oven
"
135071004," The green object is a pot of water
"
135071005," This is a countertop made of stainless steel
"
135071006," White
"
135076000," Blue
"
135076001," Blue
"
135076002," The bird will pick as many berries as it can.
"
135076003," In a tree
"
135076004," The bird is a blue jay
"
135076005," Yes, the bird matches the berries.
"
135076006," The bird is sitting on a blackberry bush
"
372038000," Yes, it is a banana
"
372038001," Yes, the drink is hot.
"
372038002," The cardboard sleeve is to protect the banana from the coffee cup
"
266151000," Black and white
"
266151001," Yes, the umbrella is necessary.
"
266151002," It is time for the man to go home.
"
266151003," No, this is a tourist railroad.
"
266151004," It will take a long time to fix this problem.
"
397225000," An asian style umbrella
"
397225001," Two
"
397225002," Red
"
4011000," A dog
"
4011001," Glass
"
4011002," The dog is wearing a collar and the woman is wearing apron
"
4011003," Yes
"
266160000," Yes
"
266160001," Blue
"
266160002," A yellow surfboard
"
4021000," 44
"
4021001," They are playing baseball.
"
4021002," 44
"
4021003," The Chicago Cubs
"
528311000," Yes
"
528311001," A computer
"
528311002," Yes, there is a water bottle on the desk.
"
416184000," Orange
"
416184001," Yes
"
416184002," Yes
"
